Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180596	homo sapiens	E-MTAB-6235	'DDX3 siRNA 6' vs 'scrambled siRNA'	-1.1	0.0061029887055823	
ENSG00000180596	homo sapiens	E-GEOD-26834	'insulin-like growth factor' at '24 hour' vs 'control' at '24 hour'	-1.1	0.00661462864200775	
ENSG00000180596	homo sapiens	E-GEOD-40595	'ovarian cancer' vs 'normal' in 'epithelial cell'	1.1	0.00757131429299199	
ENSG00000180596	homo sapiens	E-GEOD-22336	'GNE knockdown' vs 'control'	1.1	0.0101712792443531	
ENSG00000180596	homo sapiens	E-MTAB-6235	'DDX54 siRNA 9' vs 'scrambled siRNA'	-1.1	0.0273599844409384	
ENSG00000180596	homo sapiens	E-GEOD-46699	'neoplasm' vs 'normal tissue adjacent to neoplasm' in 'non-smoker; obese'	1.1	0.0411380852066214	
ENSG00000180596	homo sapiens	E-MTAB-93	'TIA-1 and TIAR siRNA' vs 'control siRNA'	1.1	0.0471729296430356	
ENSG00000180596	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in '786-0'	-1	7.98661646047821e-53	
ENSG00000180596	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	1	6.12817034518754e-8	
ENSG00000180596	homo sapiens	E-GEOD-12791	'treated with 30 nM Paclitaxel' vs 'untreated'	1	0.0000041785908605988	
ENSG00000180596	homo sapiens	E-GEOD-33455	'PC3; converted to docetaxel resistant cells' vs 'PC3; none'	1	0.00000421809952902209	
ENSG00000180596	homo sapiens	E-GEOD-22533	'fulvestrant' vs 'ethanol' in 'HCC-1428/LTED'	1	0.0000102108799798228	
ENSG00000180596	homo sapiens	E-MTAB-7884	'DGAT2 homozygous knockout' vs 'wild type genotype' in 'fatty acids (800 micromolar) and fructose (5.5 millimolar)'	-1	0.0000201560329632317	
ENSG00000180596	homo sapiens	E-MTAB-6957	'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm'	1	0.0000363208338649472	
ENSG00000180596	homo sapiens	E-GEOD-8597	'DMSO control; 17beta-estradiol' vs 'DMSO control; control (ethanol vehicle)'	-1	0.000040229723250354	
ENSG00000180596	homo sapiens	E-GEOD-48433	'HCC-2998; colon carcinoma; P10' vs 'HCC-2998; colon carcinoma; P0'	1	0.0000410007714184364	
ENSG00000180596	homo sapiens	E-GEOD-26656	'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; '	-1	0.00004668511403637	
ENSG00000180596	homo sapiens	E-GEOD-26790	'panobinostat' vs 'none' in 'MOLT-4'	-1	0.000118527254264431	
ENSG00000180596	homo sapiens	E-GEOD-12854	'PKA RI-alpha over expression' vs 'wild type'	1	0.000378768483873649	
ENSG00000180596	homo sapiens	E-GEOD-31986	'pemetrexed; low folate conditions' vs 'control; low folate conditions'	-1	0.000549682282891511	
ENSG00000180596	homo sapiens	E-GEOD-35006	'32 degree celsius; p53 status on' vs '37 degree celsius; p53 status off' in 'MCF-7'	1	0.000773216936504191	
ENSG00000180596	homo sapiens	E-GEOD-62673	'deprived of Valine' vs 'control media' in 'MCF7' at '24 hour'	1	0.000839661054002368	
ENSG00000180596	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 2'	1	0.000941176723951338	
ENSG00000180596	homo sapiens	E-MTAB-5690	'DMSO-mediated cell differentiation during experiment' vs 'not cultured with DMSO' in 'none'	1	0.00192458283493967	
ENSG00000180596	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'p53'	-1	0.00202239147570554	
ENSG00000180596	homo sapiens	E-GEOD-67920	'SMARCA4 knockdown' vs 'control'	1	0.00228319915465542	
ENSG00000180596	homo sapiens	E-MTAB-339	'17-(allylamino)-17-demethosygeldanamycin (17-AAG); 3 micromolar' vs 'none; 0 micromolar'	-1	0.00233500248758457	
ENSG00000180596	homo sapiens	E-MTAB-6485	'neratinib; 250 nanomolar' vs 'none'	1	0.00247047041116323	
ENSG00000180596	homo sapiens	E-GEOD-62673	'deprived of histidine' vs 'control media' in 'MCF7' at '24 hour'	1	0.00265988215443334	
ENSG00000180596	homo sapiens	E-GEOD-48433	'HOP-62; adenocarcinoma of lung; P04' vs 'HOP-62; adenocarcinoma of lung; P0'	1	0.00324539824744482	
ENSG00000180596	homo sapiens	E-GEOD-31812	'doxycycline induced RNA interference' vs 'control'	-1	0.00566824269876489	
ENSG00000180596	homo sapiens	E-GEOD-41586	'5-aza-deoxy-cytidine; 5 micromolar' vs 'none'	1	0.00599346497812991	
ENSG00000180596	homo sapiens	E-GEOD-66493	'ruthenium-based compound' at '24 hour' vs 'none' at '0 hour'	-1	0.00618382322952464	
ENSG00000180596	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 4'	1	0.0221399258728903	
ENSG00000180596	homo sapiens	E-GEOD-21832	'transfection with miR-Dmimic' vs 'control'	1	0.0234778804474854	
ENSG00000180596	homo sapiens	E-MEXP-2645	'TGF-beta1; 0.01 microgram per milliliter' at '6 hour' vs 'none; ' at '24 hour'	1	0.0379117231422669	
ENSG00000180596	homo sapiens	E-MTAB-9206	'ELP3 shRNA' vs 'scrambled shRNA'	1	0.0409134297840503	
