Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000184678	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'MDAMB468; DMEM-F12 media'	-1.4	0.000109937380368573	
ENSG00000184678	homo sapiens	E-GEOD-5823	'c-MYC knockdown' vs 'none' in 'MCF-7'	1.4	0.0013569739332207	
ENSG00000184678	homo sapiens	E-GEOD-31019	'U0126' vs 'none' in 'HT1080' at '12 hour'	1.4	0.0132446985377865	
ENSG00000184678	homo sapiens	E-MTAB-8887	'neoplasm; grade 2 and grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma'	1.4	0.0142872583766285	
ENSG00000184678	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in 'Caki1'	-1.3	7.07395229894236e-34	
ENSG00000184678	homo sapiens	E-MTAB-9712	'RRx-1; 20 micromolar' vs 'none'	1.3	3.27197830869782e-30	
ENSG00000184678	homo sapiens	E-MTAB-7847	'Sorafenib; 5 micromolar' vs 'vehicle' in 'HuH-7'	-1.3	6.06952199344465e-21	
ENSG00000184678	homo sapiens	E-GEOD-56235	'Knockdown of PRDM11' vs 'control'	1.3	1.1046910083446e-15	
ENSG00000184678	homo sapiens	E-GEOD-18912	'resistant to BMS-554417' vs 'sensitive to BMS-554417'	-1.3	1.71900217049308e-9	
ENSG00000184678	homo sapiens	E-GEOD-50161	'Astrocytoma, Pilocytic' vs 'normal'	-1.3	0.00000132105450439452	
ENSG00000184678	homo sapiens	E-GEOD-39091	'Nutlin; 5 micromolar' vs 'DMSO; 0.065 percent' in 'GL2'	1.3	0.00000145100440520679	
ENSG00000184678	homo sapiens	E-GEOD-66354	'pilocytic astrocytoma' vs 'normal'	-1.3	0.00000150795140255989	
ENSG00000184678	homo sapiens	E-TABM-782	'resveratrol' vs 'none'	1.3	0.00000360094522056152	
ENSG00000184678	homo sapiens	E-GEOD-45757	'Hs766T; CI-1040; 2 millimolar' vs 'Hs766T; vehicle; '	1.3	0.00000369113082092145	
ENSG00000184678	homo sapiens	E-TABM-601	'miR221 transfected' vs 'wild type genotype'	1.3	0.0000078304257339233	
ENSG00000184678	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '36 hour'	1.3	0.00000882853776581536	
ENSG00000184678	homo sapiens	E-GEOD-30516	'BT20; 24 hour' vs 'BT20; 0 hour'	1.3	0.0000123609881643796	
ENSG00000184678	homo sapiens	E-GEOD-48433	'HOP-92; large cell undifferentiated lung; P10' vs 'HOP-92; large cell undifferentiated lung; P0'	-1.3	0.0000179628550833471	
ENSG00000184678	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'CDT1'	-1.3	0.0000252832985558038	
ENSG00000184678	homo sapiens	E-GEOD-53965	'10 micromolar; Nutlin-3' vs 'DMSO control'	-1.3	0.0000341839475311618	
ENSG00000184678	homo sapiens	E-GEOD-37699	'WZ4002 resistant' vs 'control'	-1.3	0.0000512398889145136	
ENSG00000184678	homo sapiens	E-GEOD-66270	'tumour staging pT1; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.3	0.0000541054967986466	
ENSG00000184678	homo sapiens	E-GEOD-41678	'MDAMB231; cocultured with fibroblast HFFF2' vs 'MDAMB231; normal'	1.3	0.0000967314783828252	
ENSG00000184678	homo sapiens	E-MTAB-1776	'EGR2-E356K' vs 'wild type genotype'	1.3	0.000123825225877335	
ENSG00000184678	homo sapiens	E-GEOD-26262	'Pin1 knockout' vs 'control'	1.3	0.000160589204380065	
ENSG00000184678	homo sapiens	E-MTAB-7169	'lipid; 10 volume percent' vs 'control'	-1.3	0.000359632710740311	
